SK_ID_CURR,DAYS_BIRTH,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,BURO_DAYS_CREDIT_MEAN,BURO_DAYS_CREDIT_UPDATE_MEAN,BURO_CREDIT_ACTIVE_Active_MEAN,PREV_NAME_CONTRACT_STATUS_Refused_MEAN
112401,-12898,0.2773,0.0634,0.4453,-458.8,-347.2,0.4,0.0
112405,-21529,0.507,0.0752,0.56,-1119.5,-823.75,0.25,0.2222222222222222
112414,-14309,0.3987,0.1334,0.449,-858.0,-236.8,0.6,0.0
112429,-17791,0.836,0.09686,0.728,-512.25,-327.25,0.5,0.0
112448,-23519,0.507,0.5166,0.6514,-757.3333333333334,-239.83333333333334,0.16666666666666666,0.3333333333333333
112467,-13176,0.418,0.6753,0.3997,-1315.5,-722.8333333333334,0.16666666666666666,0.75
112468,-9991,0.2546,0.5264,0.4832,-566.1666666666666,-314.5,0.3333333333333333,0.0
112469,-10097,0.507,0.652,0.6626,-1177.0,-919.0,0.3333333333333333,0.0
112491,-21225,0.507,0.636,0.2068,-928.3333333333334,-574.1666666666666,0.16666666666666666,0.0
112500,-17238,0.2041,0.4392,0.653,-896.6,-164.0,0.6,0.375
112510,-18249,0.2854,0.4111,0.0542,-338.5,-8.0,1.0,0.25
112535,-11163,0.191,0.3064,0.2693,-445.7857142857143,-278.85714285714283,0.14285714285714285,0.48
112537,-20997,0.7236,0.3843,0.44,-853.1428571428571,-355.0,0.5714285714285714,0.0
112551,-16285,0.507,0.302,0.5083,-1132.8,-567.3,0.35,0.2
112552,-12601,0.507,0.6777,0.519,-1062.9444444444443,-467.43650793650795,0.3333333333333333,0.0
112556,-10680,0.507,0.5703,0.7,-1040.5,-895.5,0.0,0.0
112577,-8316,0.507,0.572,0.519,-1062.9444444444443,-467.43650793650795,0.3333333333333333,0.0
112590,-20324,0.507,0.533,0.519,-1062.9444444444443,-467.43650793650795,0.3333333333333333,0.0
112593,-24357,0.72,0.4292,0.519,-1062.9444444444443,-467.43650793650795,0.3333333333333333,0.0
112596,-16551,0.4822,0.5166,0.349,-638.0,-405.5,0.0,0.0
112601,-19300,0.754,0.695,0.7925,-838.0,-374.0,0.0,0.0
112604,-10863,0.2344,0.1849,0.519,-1062.9444444444443,-467.43650793650795,0.3333333333333333,0.0
112622,-14228,0.736,0.7314,0.519,-1062.9444444444443,-467.43650793650795,0.3333333333333333,0.25
112655,-19524,0.9116,0.7515,0.3672,-912.0,-38.0,1.0,0.2
112663,-19801,0.7144,0.4834,0.756,-1175.6666666666667,-858.3333333333334,0.3333333333333333,0.0
112667,-22823,0.794,0.701,0.6724,-556.0,-432.0,0.0,0.0
112670,-15715,0.805,0.6826,0.364,-1083.5,-584.5,0.25,0.16666666666666666
112676,-19161,0.7363,0.2104,0.6973,-853.3333333333334,-287.3333333333333,0.6666666666666666,0.0
112677,-10834,0.5786,0.566,0.2115,-1060.076923076923,-367.9230769230769,0.38461538461538464,0.0
112679,-17214,0.5635,0.4434,0.769,-1975.875,-1478.625,0.0,0.25
112683,-18289,0.507,0.604,0.5264,-2488.0,-1498.0,0.0,0.0
112688,-18433,0.507,0.7515,0.2866,-941.0,-315.5,0.5,0.0
112692,-8401,0.1448,0.36,0.2942,-30.0,-26.0,1.0,0.0
112696,-18121,0.618,0.0791,0.519,-1062.9444444444443,-467.43650793650795,0.3333333333333333,0.0
112702,-14361,0.507,0.793,0.3672,-887.5555555555555,-545.1111111111111,0.2222222222222222,0.3333333333333333
112709,-22079,0.7695,0.7026,0.606,-1757.4166666666667,-759.0,0.08333333333333333,0.0
112720,-12184,0.507,0.4827,0.519,-1062.9444444444443,-467.43650793650795,0.3333333333333333,0.5
112735,-20297,0.507,0.555,0.597,-1100.0,-481.27272727272725,0.2727272727272727,0.0
112738,-22807,0.507,0.2812,0.546,-670.75,-335.5,0.75,0.0
112742,-17585,0.751,0.6123,0.653,-1319.0,-900.8333333333334,0.16666666666666666,0.3333333333333333
112748,-24275,0.86,0.795,0.5083,-1998.8,-1468.6,0.2,0.0
112749,-18880,0.776,0.626,0.3894,-1081.2,-539.6,0.4,0.0
112766,-18033,0.804,0.6265,0.3047,-1356.0,-307.0,0.0,0.0
112767,-20254,0.5645,0.58,0.53,-1000.25,-147.625,0.5,0.0
112769,-21043,0.507,0.5615,0.5317,-1062.9444444444443,-467.43650793650795,0.3333333333333333,0.0
112771,-15661,0.567,0.6562,0.4258,-1338.6470588235295,-449.1764705882353,0.23529411764705882,0.2777777777777778
112775,-10765,0.507,0.665,0.519,-2637.0,-1901.0,0.0,0.125
112794,-8507,0.3953,0.3853,0.519,-1062.9444444444443,-467.43650793650795,0.3333333333333333,0.0
112795,-22182,0.507,0.6167,0.4688,-422.5,-6.0,1.0,0.0
112796,-14036,0.5337,0.7134,0.3345,-1244.75,-244.25,0.5,0.0
112815,-12866,0.507,0.565,0.6514,-1115.8333333333333,-591.25,0.3333333333333333,0.0
112817,-18317,0.507,0.695,0.553,-332.0,-154.0,0.0,0.0
112821,-11252,0.4375,0.4402,0.3076,-1421.3125,-803.25,0.125,0.36363636363636365
112822,-18588,0.507,0.5195,0.386,-388.1,-280.1,0.5,0.36363636363636365
112829,-12711,0.3318,0.599,0.1538,-820.75,-345.0,0.5,0.0
112831,-11099,0.3857,0.36,0.254,-946.625,-327.875,0.375,0.0
112835,-24074,0.4854,0.2742,0.578,-1349.5454545454545,-738.8181818181819,0.2727272727272727,0.0
112838,-20966,0.507,0.4724,0.4705,-870.5,-594.25,0.25,0.0
112842,-22623,0.507,0.293,0.7046,-2073.5,-629.8333333333334,0.3333333333333333,0.1724137931034483
112844,-11333,0.2274,0.5435,0.3032,-1430.2,-805.2,0.0,0.2
112845,-18491,0.777,0.6597,0.8193,-1159.0,-1002.3333333333334,0.0,0.25
112846,-15197,0.743,0.7134,0.519,-1062.9444444444443,-467.43650793650795,0.3333333333333333,0.4375
112847,-16133,0.5986,0.728,0.685,-1232.75,-532.0,0.25,0.4
112867,-19669,0.732,0.681,0.2472,-214.0,-28.5,1.0,0.0
112868,-23074,0.507,0.7075,0.359,-736.4,-457.2,0.4,0.0
112874,-22254,0.507,0.6006,0.6143,-1171.25,-587.25,0.25,0.0
112879,-16773,0.8247,0.6187,0.6787,-1225.6,-781.2,0.2,0.0
112882,-14757,0.483,0.6255,0.4048,-758.6666666666666,-199.33333333333334,0.6666666666666666,0.42857142857142855
112886,-20094,0.4536,0.6514,0.519,-1062.9444444444443,-467.43650793650795,0.3333333333333333,0.5
112895,-24500,0.4812,0.7065,0.2651,-527.5454545454545,-197.0909090909091,0.36363636363636365,0.6
112896,-22380,0.6875,0.574,0.1777,-1370.6666666666667,-835.3333333333334,0.3333333333333333,0.0
112902,-10490,0.507,0.7334,0.519,-1062.9444444444443,-467.43650793650795,0.3333333333333333,0.0
112904,-18293,0.507,0.4219,0.6675,-1114.6,-322.0,1.0,0.0
112917,-20836,0.507,0.3174,0.1625,-307.0,-107.0,1.0,0.0
112932,-14046,0.507,0.5605,0.519,-1062.9444444444443,-467.43650793650795,0.3333333333333333,0.0
112944,-15435,0.507,0.6777,0.6143,-1425.7777777777778,-592.6666666666666,0.1111111111111111,0.0
112946,-19757,0.511,0.6997,0.519,-1062.9444444444443,-467.43650793650795,0.3333333333333333,0.0
112947,-15183,0.507,0.627,0.5117,-852.0,-625.5,0.5,0.14285714285714285
112948,-22935,0.8477,0.219,0.519,-1650.0,-122.0,0.0,0.0
112966,-10397,0.507,0.548,0.3928,-631.0,-334.5,0.5,0.0
112967,-23749,0.507,0.6626,0.833,-2288.375,-1404.625,0.125,0.0
112971,-17064,0.505,0.564,0.519,-1062.9444444444443,-467.43650793650795,0.3333333333333333,0.0
112973,-15925,0.507,0.3425,0.6724,-1011.0,-352.0,0.6666666666666666,0.0
112974,-23018,0.778,0.5337,0.517,-1040.8181818181818,-721.1818181818181,0.09090909090909091,0.07142857142857142
112978,-10023,0.1398,0.2267,0.7437,-1041.5714285714287,-778.1428571428571,0.2857142857142857,0.0
112988,-22723,0.507,0.5493,0.6865,-911.0,-622.0,0.0,0.09090909090909091
112992,-20018,0.507,0.03348,0.519,-1062.9444444444443,-467.43650793650795,0.3333333333333333,0.0
113003,-23970,0.507,0.5625,0.4597,-873.5,-741.5,0.25,0.21052631578947367
113004,-13482,0.3386,0.658,0.519,-434.3333333333333,-318.6666666666667,0.0,0.21052631578947367
113007,-16875,0.507,0.5107,0.1787,-269.5,-21.5,1.0,0.4166666666666667
113020,-14057,0.507,0.4998,0.258,-1581.8333333333333,-604.4166666666666,0.5,0.0
113025,-14356,0.4219,0.1664,0.519,-1605.0,-1116.5,0.0,0.0
113032,-24014,0.838,0.688,0.778,-1062.9444444444443,-467.43650793650795,0.3333333333333333,0.0
113042,-9747,0.1411,0.615,0.564,-943.3333333333334,-180.0,0.6666666666666666,0.16666666666666666
113047,-23125,0.507,0.4265,0.562,-1214.75,-677.0,0.25,0.16666666666666666
113066,-10810,0.2908,0.5312,0.503,-991.0,-701.0,0.0,0.0
113067,-17570,0.507,0.437,0.182,-1165.8,-704.6,0.4,0.2857142857142857
113071,-18133,0.507,0.6353,0.519,-1062.9444444444443,-467.43650793650795,0.3333333333333333,0.0
113087,-19221,0.507,0.6045,0.3757,-867.9,-631.9,0.2,0.6
113108,-24572,0.701,0.777,0.6562,-1046.8333333333333,-264.5,0.5,0.0
113109,-19122,0.507,0.7095,0.604,-1179.5384615384614,-547.4615384615385,0.15384615384615385,0.4
113123,-12629,0.4885,0.4343,0.6265,-623.5,-246.75,0.5,0.7777777777777778
113128,-13554,0.507,0.1005,0.0005274,-591.0,-408.0,0.0,0.38461538461538464
113134,-20338,0.507,0.4097,0.519,-1062.9444444444443,-467.43650793650795,0.3333333333333333,0.0
113151,-14927,0.507,0.451,0.696,-1137.3333333333333,-543.3333333333334,0.16666666666666666,0.07692307692307693
113175,-9822,0.0723,0.4705,0.214,-411.0,-298.6666666666667,0.0,0.6666666666666666
113181,-20235,0.5938,0.6196,0.7236,-2012.0,-168.0,0.2,0.0
113188,-22012,0.507,0.10254,0.325,-768.0,-161.66666666666666,0.6666666666666666,0.0
113191,-10126,0.4182,0.5376,0.728,-958.0,-590.0,0.0,0.6666666666666666
113193,-23167,0.507,0.1769,0.1566,-1284.0625,-824.125,0.375,0.25
113201,-12144,0.3743,0.5825,0.3757,-1101.25,-609.625,0.5,0.125
113209,-11778,0.507,0.7114,0.494,-937.3333333333334,-589.4444444444445,0.2222222222222222,0.16666666666666666
113222,-18910,0.762,0.7456,0.1736,-1478.5,-300.0,0.75,0.2857142857142857
113248,-24387,0.507,0.7285,0.4758,-879.3333333333334,-382.3333333333333,0.3333333333333333,0.2
113272,-20288,0.507,0.412,0.3826,-1112.0833333333333,-511.0833333333333,0.3333333333333333,0.16666666666666666
113276,-20990,0.7896,0.619,0.6704,-645.0,-197.0,0.0,0.0
113287,-19620,0.507,0.7085,0.8193,-1944.5,-560.5,0.0,0.0
113302,-24693,0.507,0.568,0.4812,-1220.4285714285713,-769.3571428571429,0.2857142857142857,0.0
113308,-18045,0.712,0.3103,0.519,-1062.9444444444443,-467.43650793650795,0.3333333333333333,0.0
113316,-13861,0.507,0.3855,0.519,-1398.5,-24.0,1.0,0.0
113318,-15856,0.697,0.483,0.519,-723.6666666666666,-187.16666666666666,0.5,0.5
113320,-22553,0.507,0.5737,0.7676,-1062.9444444444443,-467.43650793650795,0.3333333333333333,0.0
113322,-13294,0.507,0.3003,0.3425,-349.2,-129.2,0.2,0.5
113325,-9887,0.2654,0.4253,0.2607,-596.2222222222222,-268.6666666666667,0.5555555555555556,0.0
113326,-16822,0.507,0.4988,0.519,-1062.9444444444443,-467.43650793650795,0.3333333333333333,0.5
113332,-19503,0.507,0.693,0.595,-1654.0,-1165.0,0.0,0.16666666666666666
113346,-8194,0.10944,0.257,0.519,-1062.9444444444443,-467.43650793650795,0.3333333333333333,0.25
113352,-17582,0.5996,0.72,0.519,-1062.9444444444443,-467.43650793650795,0.3333333333333333,0.0
113361,-14199,0.507,0.744,0.756,-1512.7142857142858,-1101.7142857142858,0.2857142857142857,0.0
113362,-19927,0.7524,0.529,0.6924,-1492.4545454545455,-600.3636363636364,0.45454545454545453,0.0
113365,-14353,0.4675,0.408,0.6313,-1270.1666666666667,-920.5,0.16666666666666666,0.0
113366,-24424,0.507,0.6157,0.638,-908.0,-462.3333333333333,0.3333333333333333,0.14285714285714285
113368,-18662,0.507,0.7075,0.746,-1333.0,-1232.0,0.0,0.4444444444444444
113382,-10536,0.4536,0.6016,0.766,-1577.6666666666667,-512.6666666666666,0.5,0.0
113385,-22670,0.6543,0.592,0.606,-791.4,-480.7,0.1,0.3333333333333333
113390,-11932,0.7173,0.2498,0.3557,-1491.6666666666667,-571.8333333333334,0.5,0.0
113391,-16000,0.507,0.526,0.6143,-1666.0,-937.2857142857143,0.42857142857142855,0.0
113393,-17661,0.507,0.4248,0.5654,-1456.6666666666667,-576.6666666666666,0.6666666666666666,0.0
113396,-22870,0.8433,0.1031,0.6265,-1064.3333333333333,-204.0,0.6666666666666666,0.4
113397,-12591,0.4592,0.286,0.7354,-1370.2,-283.7,0.3,0.4
113402,-23521,0.507,0.4048,0.501,-579.0,-23.0,1.0,0.25
113403,-19495,0.507,0.5415,0.5083,-1220.8,-727.0,0.2,0.0
113405,-13832,0.4114,0.623,0.6094,-1856.0,-869.1666666666666,0.16666666666666666,0.3333333333333333
113406,-14724,0.724,0.5825,0.2068,-702.25,-339.625,0.625,0.25
113410,-15627,0.04553,0.1118,0.1907,-967.3529411764706,-648.0,0.23529411764705882,0.3333333333333333
113413,-9976,0.7256,0.4976,0.519,-1062.9444444444443,-467.43650793650795,0.3333333333333333,0.0
113418,-16189,0.354,0.606,0.6577,-2104.75,-740.25,0.25,0.2
113419,-19867,0.7173,0.674,0.4866,-564.6666666666666,-306.0,0.3333333333333333,0.0
113435,-23036,0.507,0.1615,0.6094,-29.0,-14.0,1.0,0.5
113438,-10405,0.1112,0.4883,0.4329,-865.8571428571429,-364.42857142857144,0.5714285714285714,0.0
113447,-21625,0.507,0.5767,0.574,-1655.1666666666667,-730.5,0.16666666666666666,0.0
113458,-14643,0.4512,0.6367,0.519,-1062.9444444444443,-467.43650793650795,0.3333333333333333,0.0
113466,-11809,0.7036,0.717,0.5693,-1291.0588235294117,-612.8235294117648,0.4117647058823529,0.0
113475,-15428,0.3162,0.7954,0.4849,-876.0,-334.5,0.5,0.0
113482,-22729,0.507,0.3936,0.3774,-916.2,-429.0,0.4,0.5
113490,-18523,0.634,0.596,0.63,-1269.0833333333333,-627.8333333333334,0.25,0.0
113505,-13234,0.522,0.397,0.519,-1062.9444444444443,-467.43650793650795,0.3333333333333333,0.3333333333333333
113508,-12732,0.6997,0.3293,0.519,-158.0,-9.0,1.0,0.0
113520,-11727,0.3948,0.7397,0.519,-1062.9444444444443,-467.43650793650795,0.3333333333333333,0.0
113532,-11606,0.507,0.5396,0.5103,-1800.0,-48.0,1.0,0.125
113535,-17588,0.671,0.4778,0.4365,-1609.5454545454545,-709.6363636363636,0.18181818181818182,0.14285714285714285
113549,-21109,0.514,0.7573,0.2472,-1214.5714285714287,-510.57142857142856,0.42857142857142855,0.0
113557,-10516,0.2094,0.3933,0.5796,-1323.9,-991.5,0.1,0.6666666666666666
113558,-14019,0.507,0.801,0.5815,-823.5,-440.5,0.0,0.0
113561,-17952,0.7876,0.371,0.7983,-1796.0,-941.2,0.2,0.0
113566,-17634,0.6494,0.6494,0.6704,-806.0,-237.0,0.0,0.14285714285714285
113569,-11120,0.4863,0.5674,0.519,-1233.0,-811.0,0.5,0.5
113574,-17450,0.507,0.6743,0.664,-1496.2,-542.6,0.4,0.0
113576,-12637,0.26,0.3953,0.519,-1376.3333333333333,-880.1666666666666,0.5,0.0
113577,-12622,0.6045,0.507,0.519,-1062.9444444444443,-467.43650793650795,0.3333333333333333,0.0
113585,-17803,0.507,0.7354,0.519,-1062.9444444444443,-467.43650793650795,0.3333333333333333,0.0
113587,-13781,0.3596,0.558,0.1351,-802.0,-447.1818181818182,0.2727272727272727,0.42857142857142855
113599,-11586,0.507,0.2468,0.519,-1062.9444444444443,-467.43650793650795,0.3333333333333333,0.25
113601,-10028,0.3037,0.5347,0.442,-1420.0,-835.375,0.25,0.0
113602,-15759,0.507,0.4001,0.5244,-1608.6666666666667,-791.3333333333334,0.3333333333333333,0.0
113605,-17189,0.492,0.5728,0.7544,-709.3333333333334,-470.3333333333333,0.0,0.1111111111111111
113609,-8561,0.164,0.6006,0.1986,-400.375,-28.875,0.75,0.0
113611,-10172,0.2351,0.4321,0.611,-843.0,-355.5,0.5,0.0
113616,-10264,0.507,0.4766,0.5654,-1704.5555555555557,-991.6666666666666,0.1111111111111111,0.09090909090909091
113627,-8403,0.507,0.00528,0.519,-1062.9444444444443,-467.43650793650795,0.3333333333333333,0.4
113631,-12439,0.334,0.2727,0.419,-1394.5,-71.5,0.5,0.0
113643,-13538,0.3813,0.4739,0.55,-1475.9,-903.0,0.3,0.0
113652,-12187,0.268,0.3645,0.519,-1062.9444444444443,-467.43650793650795,0.3333333333333333,0.0
113657,-20197,0.5557,0.4226,0.3523,-705.2,-151.8,0.6,0.2
113659,-21513,0.507,0.6,0.761,-1177.75,-990.5,0.25,0.0
113672,-23211,0.507,0.4675,0.519,-2597.0,-2232.0,0.0,0.0
113680,-19453,0.507,0.6533,0.374,-1049.1666666666667,-377.5,0.3333333333333333,0.16666666666666666
113692,-21776,0.507,0.3513,0.519,-1062.9444444444443,-467.43650793650795,0.3333333333333333,0.0
113694,-14140,0.507,0.5474,0.5513,-1791.6666666666667,-1206.0,0.3333333333333333,0.0
113695,-19065,0.3074,0.2433,0.3809,-1372.5714285714287,-433.85714285714283,0.5714285714285714,0.0
113701,-17378,0.507,0.4377,0.623,-1248.2,-609.2,0.4,0.0
113733,-19329,0.8105,0.585,0.5815,-1296.3333333333333,-197.22222222222223,0.3333333333333333,0.0
113738,-23568,0.78,0.06744,0.4365,-1025.0,-521.5384615384615,0.5384615384615384,0.14285714285714285
113740,-14617,0.4968,0.2632,0.7075,-1396.3333333333333,-399.0,0.3333333333333333,0.0
113742,-19292,0.5024,0.6455,0.7017,-1782.5,-1444.0,0.5,0.5
113777,-12788,0.547,0.7593,0.578,-994.0,-672.3333333333334,0.3333333333333333,0.0
113783,-9361,0.507,0.6626,0.4084,-210.0,-26.0,1.0,0.0
113788,-8855,0.527,0.7104,0.1277,-303.0,-63.0,0.75,0.0
113789,-13486,0.618,0.3777,0.56,-867.6666666666666,-371.6666666666667,0.3333333333333333,0.0
113791,-21136,0.507,0.2764,0.1625,-809.875,-526.75,0.375,0.0
113795,-16321,0.507,0.555,0.3232,-1881.2857142857142,-460.0,0.42857142857142855,0.5333333333333333
113799,-11008,0.4626,0.3184,0.3232,-156.0,-29.0,1.0,0.25
113805,-18579,0.507,0.77,0.653,-1310.0,-259.5,0.5,0.0
113820,-12344,0.3064,0.62,0.44,-2071.0,-1049.0,0.3333333333333333,0.6666666666666666
113822,-22026,0.507,0.7026,0.6895,-2236.5,-623.5,0.0,0.0
113824,-21126,0.507,0.3872,0.6465,-1671.2222222222222,-916.0,0.2222222222222222,0.0
113829,-20415,0.507,0.5957,0.519,-1062.9444444444443,-467.43650793650795,0.3333333333333333,0.0
113832,-21299,0.507,0.5996,0.6987,-861.0,-383.3333333333333,0.0,0.0
113833,-13291,0.4934,0.575,0.3928,-445.0,-17.5,1.0,0.0
113841,-13177,0.632,0.5312,0.7983,-1640.1666666666667,-671.0,0.16666666666666666,0.0
113849,-9460,0.507,0.3306,0.3723,-505.25,-248.25,0.5,0.0
113862,-10185,0.507,0.2482,0.4153,-788.5,-500.6,0.3,0.0
113863,-8127,0.234,0.4578,0.2032,-414.1666666666667,-100.5,0.3333333333333333,0.4
113864,-16263,0.474,0.493,0.4885,-1741.7333333333333,-837.4,0.2,0.0
113870,-18641,0.507,0.677,0.6924,-911.8333333333334,-318.5,0.3333333333333333,0.0
113875,-22113,0.507,0.6924,0.4956,-671.5714285714286,-117.85714285714286,0.7142857142857143,0.0
113882,-21005,0.507,0.783,0.519,-1062.9444444444443,-467.43650793650795,0.3333333333333333,0.0
113887,-14284,0.507,0.5845,0.3572,-631.4285714285714,-191.14285714285714,0.5714285714285714,0.058823529411764705
113894,-20457,0.507,0.618,0.4812,-464.5,-247.5,0.5,0.2
113909,-23047,0.507,0.6255,0.574,-1290.7142857142858,-554.5714285714286,0.2857142857142857,0.0
113930,-17326,0.507,0.451,0.519,-1062.9444444444443,-467.43650793650795,0.3333333333333333,0.0
113936,-10177,0.1757,0.536,0.519,-392.0,-22.0,1.0,0.0
113939,-22488,0.438,0.6616,0.539,-1060.0,-1029.0,0.0,0.3333333333333333
113942,-16054,0.3645,0.2812,0.5884,-811.3333333333334,-650.6666666666666,0.0,0.4
113943,-18128,0.507,0.542,0.1918,-1076.0,-889.0,0.0,0.0
113945,-23506,0.2163,0.4963,0.519,-1062.9444444444443,-467.43650793650795,0.3333333333333333,0.0
113947,-11393,0.507,0.762,0.7197,-1196.0,-404.125,0.375,0.0
113950,-12759,0.669,0.555,0.3809,-1019.375,-680.0,0.125,0.2
113951,-19571,0.507,0.2299,0.519,-2274.0,-1685.5,0.0,0.0
113957,-14423,0.626,0.5806,0.2152,-1249.25,-444.1666666666667,0.3333333333333333,0.3333333333333333
113966,-16226,0.529,0.3213,0.3047,-1159.6666666666667,-361.3333333333333,0.3333333333333333,0.0
113967,-18765,0.507,0.1422,0.8027,-1607.0,-940.0,0.0,0.0
113977,-19139,0.693,0.4766,0.519,-1085.0,-848.0,0.0,0.0
113984,-12817,0.0644,0.634,0.519,-1062.9444444444443,-467.43650793650795,0.3333333333333333,0.16666666666666666
113986,-19402,0.7153,0.1947,0.3843,-450.875,-317.875,0.125,0.0
113992,-17718,0.664,0.588,0.6704,-1514.75,-1023.75,0.25,0.25
113998,-12484,0.513,0.797,0.7183,-1368.25,-504.5,0.75,0.0
113999,-16824,0.5093,0.3647,0.15,-192.66666666666666,-69.5,0.6666666666666666,0.0
114003,-12548,0.6895,0.52,0.3171,-879.5714285714286,-398.14285714285717,0.5714285714285714,0.2857142857142857
114010,-21028,0.507,0.6865,0.5317,-218.0,-74.0,0.0,0.2
114011,-18674,0.507,0.0177,0.297,-672.0,-407.375,0.5,0.0
114032,-13213,0.539,0.7905,0.712,-2031.142857142857,-1114.142857142857,0.42857142857142855,0.0
114047,-12492,0.4,0.705,0.519,-1062.9444444444443,-467.43650793650795,0.3333333333333333,0.0
114055,-20616,0.5977,0.686,0.4543,-1015.9285714285714,-485.5,0.2857142857142857,0.0
114056,-11715,0.125,0.3179,0.519,-1062.9444444444443,-467.43650793650795,0.3333333333333333,0.0
114064,-20281,0.423,0.545,0.275,-752.3529411764706,-386.2352941176471,0.23529411764705882,0.6
114065,-16726,0.5015,0.4087,0.6895,-1359.625,-1093.8125,0.1875,0.0
114067,-19938,0.507,0.546,0.519,-1062.9444444444443,-467.43650793650795,0.3333333333333333,0.0
114068,-18859,0.8213,0.7417,0.574,-1312.3333333333333,-345.6666666666667,0.6666666666666666,0.0
114075,-16758,0.507,0.3274,0.7715,-1134.0,-885.0,0.0,0.0
114076,-19339,0.507,0.5547,0.4382,-1377.888888888889,-890.4444444444445,0.4444444444444444,0.75
114077,-11970,0.4705,0.696,0.4597,-1576.0,-6.0,1.0,0.0
114094,-19764,0.507,0.781,0.419,-883.1666666666666,-165.58333333333334,0.6666666666666666,0.0
114095,-20546,0.7363,0.635,0.519,-1062.9444444444443,-467.43650793650795,0.3333333333333333,0.0
114109,-17505,0.499,0.4104,0.456,-1657.6,-1231.2,0.2,0.0
114114,-11078,0.507,0.424,0.616,-1095.625,-688.5,0.25,0.1
114116,-22796,0.8296,0.6387,0.571,-1798.5,-1225.0,0.5,0.16666666666666666
114127,-18071,0.6377,0.642,0.597,-1435.857142857143,-540.1428571428571,0.14285714285714285,0.0
114158,-19885,0.507,0.2632,0.4795,-1178.0,-742.4,0.4,0.42857142857142855
114168,-13918,0.2223,0.3054,0.3997,-1082.8,-732.7333333333333,0.13333333333333333,0.2
114169,-10309,0.2448,0.4417,0.519,-1062.9444444444443,-467.43650793650795,0.3333333333333333,0.0
114171,-9618,0.507,0.567,0.4902,-736.2857142857143,-551.8571428571429,0.21428571428571427,0.25
114180,-14529,0.2083,0.2844,0.0669,-1044.3125,-446.8125,0.4375,0.5
114193,-24080,0.507,0.603,0.731,-2530.0,-14.0,0.0,0.0
114198,-17980,0.4653,0.669,0.6943,-1401.0,-895.2142857142857,0.21428571428571427,0.0
114201,-13108,0.704,0.417,0.599,-2321.3333333333335,-683.6666666666666,0.3333333333333333,0.0
114202,-8967,0.1704,0.07007,0.1199,-392.5,-128.125,0.5,0.3333333333333333
114207,-10682,0.2861,0.611,0.4382,-509.3333333333333,-340.6666666666667,0.3333333333333333,0.16666666666666666
114210,-16584,0.507,0.728,0.2566,-1270.6666666666667,-616.3333333333334,0.6666666666666666,0.0
114221,-20711,0.672,0.5117,0.391,-1015.125,-534.25,0.375,0.0
114222,-16932,0.6074,0.695,0.0678,-900.6153846153846,-500.15384615384613,0.46153846153846156,0.25
114227,-11006,0.507,0.6353,0.6313,-2075.0,-6.0,1.0,0.0
